"","Date","Month","Year","Site.Name","COUNTY","lat_mean","lon_mean","PM2.5","Ozone"
"3779",2020-10-20,10,2020,"Castle Hayne","New Hanover",34.364167,-77.838611,5,31
"3780",2020-10-20,10,2020,"Clemmons Middle","Forsyth",36.026,-80.342,24,31
"3781",2020-10-20,10,2020,"Durham Armory","Durham",36.0329550008979,-78.904037,39.5,29.5
"3782",2020-10-20,10,2020,"Frying Pan Mountain","Haywood",35.379167,-82.7925,7,38.5
"3783",2020-10-20,10,2020,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,24.5,30.5
"3784",2020-10-20,10,2020,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,23.3333333333333,31
"3785",2020-10-20,10,2020,"Leggett","Edgecombe",35.988278,-77.5843,17,29
"3786",2020-10-20,10,2020,"Linville Falls","Avery",35.972347,-81.933072,12,34
"3787",2020-10-20,10,2020,"Mendenhall School","Guilford",36.1090060008986,-79.802314,15.5,29.5
"3788",2020-10-20,10,2020,"Millbrook School","Wake",35.856111,-78.574167,27.6,31
"3789",2020-10-20,10,2020,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,24,30.5
"3790",2020-10-20,10,2020,"West Johnston Co.","Johnston",35.59095,-78.4622,20.5,31
"3791",2020-10-21,10,2020,"Bryson City","Swain",35.434767,-83.442133,19,28.5
"3792",2020-10-21,10,2020,"Castle Hayne","New Hanover",34.364167,-77.838611,4,30.5
"3793",2020-10-21,10,2020,"Clemmons Middle","Forsyth",36.026,-80.342,17.5,27
"3794",2020-10-21,10,2020,"Durham Armory","Durham",36.0329550008979,-78.904037,27,31
"3795",2020-10-21,10,2020,"Frying Pan Mountain","Haywood",35.379167,-82.7925,NA,35.5
"3796",2020-10-21,10,2020,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,19,30
"3797",2020-10-21,10,2020,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,14.5,27.5
"3798",2020-10-21,10,2020,"Leggett","Edgecombe",35.988278,-77.5843,8.5,28
"3799",2020-10-21,10,2020,"Linville Falls","Avery",35.972347,-81.933072,NA,28
"3800",2020-10-21,10,2020,"Mendenhall School","Guilford",36.1090060008986,-79.802314,16.5,29
"3801",2020-10-21,10,2020,"Millbrook School","Wake",35.856111,-78.574167,19.25,30.5
"3802",2020-10-21,10,2020,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,10.5,27
"3803",2020-10-21,10,2020,"West Johnston Co.","Johnston",35.59095,-78.4622,13,29.5
"3804",2020-10-22,10,2020,"Bryson City","Swain",35.434767,-83.442133,21,30.5
"3805",2020-10-22,10,2020,"Castle Hayne","New Hanover",34.364167,-77.838611,8,31
"3806",2020-10-22,10,2020,"Clemmons Middle","Forsyth",36.026,-80.342,24.5,27.5
"3807",2020-10-22,10,2020,"Durham Armory","Durham",36.0329550008979,-78.904037,22.5,23
"3808",2020-10-22,10,2020,"Frying Pan Mountain","Haywood",35.379167,-82.7925,NA,42
"3809",2020-10-22,10,2020,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,23.5,30
"3810",2020-10-22,10,2020,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,20.5,26.5
"3811",2020-10-22,10,2020,"Leggett","Edgecombe",35.988278,-77.5843,15.5,27
"3812",2020-10-22,10,2020,"Linville Falls","Avery",35.972347,-81.933072,NA,34.5
"3813",2020-10-22,10,2020,"Mendenhall School","Guilford",36.1090060008986,-79.802314,13,24
"3814",2020-10-22,10,2020,"Millbrook School","Wake",35.856111,-78.574167,26.25,24.5
"3815",2020-10-22,10,2020,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,17,24
"3816",2020-10-22,10,2020,"West Johnston Co.","Johnston",35.59095,-78.4622,19.5,26.5
"3817",2020-10-23,10,2020,"Bryson City","Swain",35.434767,-83.442133,36,32
"3818",2020-10-23,10,2020,"Castle Hayne","New Hanover",34.364167,-77.838611,12,35.5
"3819",2020-10-23,10,2020,"Clemmons Middle","Forsyth",36.026,-80.342,24.3333333333333,31
"3820",2020-10-23,10,2020,"Durham Armory","Durham",36.0329550008979,-78.904037,26.3333333333333,31
"3821",2020-10-23,10,2020,"Frying Pan Mountain","Haywood",35.379167,-82.7925,8,42
"3822",2020-10-23,10,2020,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,27,32
"3823",2020-10-23,10,2020,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,26,33
"3824",2020-10-23,10,2020,"Leggett","Edgecombe",35.988278,-77.5843,17.5,33
"3825",2020-10-23,10,2020,"Linville Falls","Avery",35.972347,-81.933072,12,36
"3826",2020-10-23,10,2020,"Mendenhall School","Guilford",36.1090060008986,-79.802314,18.5,36
"3827",2020-10-23,10,2020,"Millbrook School","Wake",35.856111,-78.574167,30.6,32
"3828",2020-10-23,10,2020,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,23.3333333333333,35
"3829",2020-10-23,10,2020,"West Johnston Co.","Johnston",35.59095,-78.4622,22.5,35
"3830",2020-10-24,10,2020,"Bryson City","Swain",35.434767,-83.442133,35,33
"3831",2020-10-24,10,2020,"Castle Hayne","New Hanover",34.364167,-77.838611,13.5,39
"3832",2020-10-24,10,2020,"Clemmons Middle","Forsyth",36.026,-80.342,26.5,35
"3833",2020-10-24,10,2020,"Durham Armory","Durham",36.0329550008979,-78.904037,27,35
"3834",2020-10-24,10,2020,"Frying Pan Mountain","Haywood",35.379167,-82.7925,NA,45
"3835",2020-10-24,10,2020,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,33.5,39.5
"3836",2020-10-24,10,2020,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,23,39.5
"3837",2020-10-24,10,2020,"Leggett","Edgecombe",35.988278,-77.5843,19.5,33
"3838",2020-10-24,10,2020,"Linville Falls","Avery",35.972347,-81.933072,NA,41.5
"3839",2020-10-24,10,2020,"Mendenhall School","Guilford",36.1090060008986,-79.802314,16.5,37.5
"3840",2020-10-24,10,2020,"Millbrook School","Wake",35.856111,-78.574167,32.5,35.5
"3841",2020-10-24,10,2020,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,26,34.5
"3842",2020-10-24,10,2020,"West Johnston Co.","Johnston",35.59095,-78.4622,34,35.5
"3843",2020-10-25,10,2020,"Bryson City","Swain",35.434767,-83.442133,37.5,24
"3844",2020-10-25,10,2020,"Castle Hayne","New Hanover",34.364167,-77.838611,12,36.5
"3845",2020-10-25,10,2020,"Clemmons Middle","Forsyth",36.026,-80.342,34.5,26.5
"3846",2020-10-25,10,2020,"Durham Armory","Durham",36.0329550008979,-78.904037,33,27.5
"3847",2020-10-25,10,2020,"Frying Pan Mountain","Haywood",35.379167,-82.7925,NA,40.5
"3848",2020-10-25,10,2020,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,35.6666666666667,28
"3849",2020-10-25,10,2020,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,28.5,29.5
"3850",2020-10-25,10,2020,"Leggett","Edgecombe",35.988278,-77.5843,17.5,29.5
"3851",2020-10-25,10,2020,"Linville Falls","Avery",35.972347,-81.933072,NA,31.5
"3852",2020-10-25,10,2020,"Mendenhall School","Guilford",36.1090060008986,-79.802314,23,28.5
"3853",2020-10-25,10,2020,"Millbrook School","Wake",35.856111,-78.574167,34,30
"3854",2020-10-25,10,2020,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,21,33.5
"3855",2020-10-25,10,2020,"West Johnston Co.","Johnston",35.59095,-78.4622,29,30.5
"3856",2020-10-26,10,2020,"Bryson City","Swain",35.434767,-83.442133,28.5,26
"3857",2020-10-26,10,2020,"Castle Hayne","New Hanover",34.364167,-77.838611,3.5,34
"3858",2020-10-26,10,2020,"Clemmons Middle","Forsyth",36.026,-80.342,32.5,30.5
"3859",2020-10-26,10,2020,"Durham Armory","Durham",36.0329550008979,-78.904037,29.3333333333333,31.5
"3860",2020-10-26,10,2020,"Frying Pan Mountain","Haywood",35.379167,-82.7925,1,38
"3861",2020-10-26,10,2020,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,21,29
"3862",2020-10-26,10,2020,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,25,33
"3863",2020-10-26,10,2020,"Leggett","Edgecombe",35.988278,-77.5843,17.5,33.5
"3864",2020-10-26,10,2020,"Linville Falls","Avery",35.972347,-81.933072,5,36.5
"3865",2020-10-26,10,2020,"Mendenhall School","Guilford",36.1090060008986,-79.802314,22.5,32.5
"3866",2020-10-26,10,2020,"Millbrook School","Wake",35.856111,-78.574167,30,31.5
"3867",2020-10-26,10,2020,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,19,33.5
"3868",2020-10-26,10,2020,"West Johnston Co.","Johnston",35.59095,-78.4622,24.5,32
"3869",2020-10-27,10,2020,"Bryson City","Swain",35.434767,-83.442133,19,30
"3870",2020-10-27,10,2020,"Castle Hayne","New Hanover",34.364167,-77.838611,21,23
"3871",2020-10-27,10,2020,"Clemmons Middle","Forsyth",36.026,-80.342,16.5,26
"3872",2020-10-27,10,2020,"Durham Armory","Durham",36.0329550008979,-78.904037,17,19.5
"3873",2020-10-27,10,2020,"Frying Pan Mountain","Haywood",35.379167,-82.7925,NA,42
"3874",2020-10-27,10,2020,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,12.6666666666667,25
"3875",2020-10-27,10,2020,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,15,26.5
"3876",2020-10-27,10,2020,"Leggett","Edgecombe",35.988278,-77.5843,14,19.5
"3877",2020-10-27,10,2020,"Linville Falls","Avery",35.972347,-81.933072,NA,33.5
"3878",2020-10-27,10,2020,"Mendenhall School","Guilford",36.1090060008986,-79.802314,6.5,26
"3879",2020-10-27,10,2020,"Millbrook School","Wake",35.856111,-78.574167,22.25,20
"3880",2020-10-27,10,2020,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,12.5,20
"3881",2020-10-27,10,2020,"West Johnston Co.","Johnston",35.59095,-78.4622,15,20
"3882",2020-10-28,10,2020,"Bryson City","Swain",35.434767,-83.442133,21,35.5
"3883",2020-10-28,10,2020,"Castle Hayne","New Hanover",34.364167,-77.838611,19,34.5
"3884",2020-10-28,10,2020,"Clemmons Middle","Forsyth",36.026,-80.342,23.5,39.5
"3885",2020-10-28,10,2020,"Durham Armory","Durham",36.0329550008979,-78.904037,23.5,35
"3886",2020-10-28,10,2020,"Frying Pan Mountain","Haywood",35.379167,-82.7925,NA,40.5
"3887",2020-10-28,10,2020,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,21.5,34.5
"3888",2020-10-28,10,2020,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,21.5,39
"3889",2020-10-28,10,2020,"Leggett","Edgecombe",35.988278,-77.5843,16,34
"3890",2020-10-28,10,2020,"Linville Falls","Avery",35.972347,-81.933072,NA,38.5
"3891",2020-10-28,10,2020,"Mendenhall School","Guilford",36.1090060008986,-79.802314,11.5,38.5
"3892",2020-10-28,10,2020,"Millbrook School","Wake",35.856111,-78.574167,26.75,35
"3893",2020-10-28,10,2020,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,16.5,35
"3894",2020-10-28,10,2020,"West Johnston Co.","Johnston",35.59095,-78.4622,20,35
"3895",2020-10-29,10,2020,"Bryson City","Swain",35.434767,-83.442133,20.5,33
"3896",2020-10-29,10,2020,"Castle Hayne","New Hanover",34.364167,-77.838611,13,28.5
"3897",2020-10-29,10,2020,"Clemmons Middle","Forsyth",36.026,-80.342,27.6666666666667,27
"3898",2020-10-29,10,2020,"Durham Armory","Durham",36.0329550008979,-78.904037,25.3333333333333,29
"3899",2020-10-29,10,2020,"Frying Pan Mountain","Haywood",35.379167,-82.7925,7,43.5
"3900",2020-10-29,10,2020,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,28,32
"3901",2020-10-29,10,2020,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,24.3333333333333,27
"3902",2020-10-29,10,2020,"Leggett","Edgecombe",35.988278,-77.5843,17.5,29
"3903",2020-10-29,10,2020,"Linville Falls","Avery",35.972347,-81.933072,8,39
"3904",2020-10-29,10,2020,"Mendenhall School","Guilford",36.1090060008986,-79.802314,20,30
"3905",2020-10-29,10,2020,"Millbrook School","Wake",35.856111,-78.574167,25,30.5
"3906",2020-10-29,10,2020,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,18.3333333333333,30
"3907",2020-10-29,10,2020,"West Johnston Co.","Johnston",35.59095,-78.4622,19.5,28
"3908",2020-10-30,10,2020,"Bryson City","Swain",35.434767,-83.442133,20.5,24
"3909",2020-10-30,10,2020,"Castle Hayne","New Hanover",34.364167,-77.838611,8.5,33.5
"3910",2020-10-30,10,2020,"Clemmons Middle","Forsyth",36.026,-80.342,30.5,23
"3911",2020-10-30,10,2020,"Durham Armory","Durham",36.0329550008979,-78.904037,28.5,28.5
"3912",2020-10-30,10,2020,"Frying Pan Mountain","Haywood",35.379167,-82.7925,NA,37.5
"3913",2020-10-30,10,2020,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,28,26
"3914",2020-10-30,10,2020,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,28.5,26
"3915",2020-10-30,10,2020,"Leggett","Edgecombe",35.988278,-77.5843,18,26.5
"3916",2020-10-30,10,2020,"Linville Falls","Avery",35.972347,-81.933072,NA,29.5
"3917",2020-10-30,10,2020,"Mendenhall School","Guilford",36.1090060008986,-79.802314,21,31
"3918",2020-10-30,10,2020,"Millbrook School","Wake",35.856111,-78.574167,32,27
"3919",2020-10-30,10,2020,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,16,31
"3920",2020-10-30,10,2020,"West Johnston Co.","Johnston",35.59095,-78.4622,28.5,26.5
"3921",2020-10-31,10,2020,"Bryson City","Swain",35.434767,-83.442133,21.5,27
"3922",2020-10-31,10,2020,"Castle Hayne","New Hanover",34.364167,-77.838611,15,37
"3923",2020-10-31,10,2020,"Clemmons Middle","Forsyth",36.026,-80.342,34.5,21
"3924",2020-10-31,10,2020,"Durham Armory","Durham",36.0329550008979,-78.904037,33,31.5
"3925",2020-10-31,10,2020,"Frying Pan Mountain","Haywood",35.379167,-82.7925,NA,38
"3926",2020-10-31,10,2020,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,26.5,29.5
"3927",2020-10-31,10,2020,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,30.5,21
"3928",2020-10-31,10,2020,"Leggett","Edgecombe",35.988278,-77.5843,23.5,35
"3929",2020-10-31,10,2020,"Linville Falls","Avery",35.972347,-81.933072,NA,35.5
"3930",2020-10-31,10,2020,"Mendenhall School","Guilford",36.1090060008986,-79.802314,25.5,34.5
"3931",2020-10-31,10,2020,"Millbrook School","Wake",35.856111,-78.574167,34.25,32
"3932",2020-10-31,10,2020,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,23,35.5
"3933",2020-10-31,10,2020,"West Johnston Co.","Johnston",35.59095,-78.4622,26,33.5
"3934",2020-11-01,11,2020,"Bryson City","Swain",35.434767,-83.442133,29,NA
"3935",2020-11-01,11,2020,"Castle Hayne","New Hanover",34.364167,-77.838611,5,NA
"3936",2020-11-01,11,2020,"Clemmons Middle","Forsyth",36.026,-80.342,28,26
"3937",2020-11-01,11,2020,"Durham Armory","Durham",36.0329550008979,-78.904037,24,NA
"3938",2020-11-01,11,2020,"Frying Pan Mountain","Haywood",35.379167,-82.7925,6,NA
"3939",2020-11-01,11,2020,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,20.6666666666667,30.5
"3940",2020-11-01,11,2020,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,27,NA
"3941",2020-11-01,11,2020,"Leggett","Edgecombe",35.988278,-77.5843,14,NA
"3942",2020-11-01,11,2020,"Linville Falls","Avery",35.972347,-81.933072,22,NA
"3943",2020-11-01,11,2020,"Mendenhall School","Guilford",36.1090060008986,-79.802314,21.5,NA
"3944",2020-11-01,11,2020,"Millbrook School","Wake",35.856111,-78.574167,25.25,29.5
"3945",2020-11-01,11,2020,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,16,NA
"3946",2020-11-01,11,2020,"West Johnston Co.","Johnston",35.59095,-78.4622,17,NA
"3947",2020-11-02,11,2020,"Bryson City","Swain",35.434767,-83.442133,18,NA
"3948",2020-11-02,11,2020,"Castle Hayne","New Hanover",34.364167,-77.838611,12.5,NA
"3949",2020-11-02,11,2020,"Clemmons Middle","Forsyth",36.026,-80.342,29.5,31
"3950",2020-11-02,11,2020,"Durham Armory","Durham",36.0329550008979,-78.904037,27,NA
"3951",2020-11-02,11,2020,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,26,25.5
"3952",2020-11-02,11,2020,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,23,NA
"3953",2020-11-02,11,2020,"Leggett","Edgecombe",35.988278,-77.5843,18.5,NA
"3954",2020-11-02,11,2020,"Mendenhall School","Guilford",36.1090060008986,-79.802314,25.5,NA
"3955",2020-11-02,11,2020,"Millbrook School","Wake",35.856111,-78.574167,33,28.5
"3956",2020-11-02,11,2020,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,19.5,NA
"3957",2020-11-02,11,2020,"West Johnston Co.","Johnston",35.59095,-78.4622,28,NA
"3958",2020-11-03,11,2020,"Bryson City","Swain",35.434767,-83.442133,27.5,NA
"3959",2020-11-03,11,2020,"Castle Hayne","New Hanover",34.364167,-77.838611,14.5,NA
"3960",2020-11-03,11,2020,"Clemmons Middle","Forsyth",36.026,-80.342,26,31
"3961",2020-11-03,11,2020,"Durham Armory","Durham",36.0329550008979,-78.904037,27,NA
"3962",2020-11-03,11,2020,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,32.5,32.5
"3963",2020-11-03,11,2020,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,23,NA
"3964",2020-11-03,11,2020,"Leggett","Edgecombe",35.988278,-77.5843,12,NA
"3965",2020-11-03,11,2020,"Mendenhall School","Guilford",36.1090060008986,-79.802314,33,NA
"3966",2020-11-03,11,2020,"Millbrook School","Wake",35.856111,-78.574167,29.3333333333333,32
"3967",2020-11-03,11,2020,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,14.5,NA
"3968",2020-11-03,11,2020,"West Johnston Co.","Johnston",35.59095,-78.4622,32,NA
"3969",2020-11-04,11,2020,"Bryson City","Swain",35.434767,-83.442133,34,NA
"3970",2020-11-04,11,2020,"Castle Hayne","New Hanover",34.364167,-77.838611,12,NA
"3971",2020-11-04,11,2020,"Clemmons Middle","Forsyth",36.026,-80.342,41,NA
"3972",2020-11-04,11,2020,"Durham Armory","Durham",36.0329550008979,-78.904037,32.6666666666667,NA
"3973",2020-11-04,11,2020,"Frying Pan Mountain","Haywood",35.379167,-82.7925,10,NA
"3974",2020-11-04,11,2020,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,39,30.5
"3975",2020-11-04,11,2020,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,29.3333333333333,NA
"3976",2020-11-04,11,2020,"Leggett","Edgecombe",35.988278,-77.5843,19.5,NA
"3977",2020-11-04,11,2020,"Linville Falls","Avery",35.972347,-81.933072,15,NA
"3978",2020-11-04,11,2020,"Mendenhall School","Guilford",36.1090060008986,-79.802314,32,NA
"3979",2020-11-04,11,2020,"Millbrook School","Wake",35.856111,-78.574167,35,30.5
"3980",2020-11-04,11,2020,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,21.6666666666667,NA
"3981",2020-11-04,11,2020,"West Johnston Co.","Johnston",35.59095,-78.4622,31,NA
"3982",2020-11-05,11,2020,"Bryson City","Swain",35.434767,-83.442133,27.5,NA
"3983",2020-11-05,11,2020,"Castle Hayne","New Hanover",34.364167,-77.838611,5.5,NA
"3984",2020-11-05,11,2020,"Clemmons Middle","Forsyth",36.026,-80.342,37,NA
"3985",2020-11-05,11,2020,"Durham Armory","Durham",36.0329550008979,-78.904037,34,NA
"3986",2020-11-05,11,2020,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,32.5,16.5
"3987",2020-11-05,11,2020,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,32.5,NA
"3988",2020-11-05,11,2020,"Leggett","Edgecombe",35.988278,-77.5843,28.5,NA
"3989",2020-11-05,11,2020,"Mendenhall School","Guilford",36.1090060008986,-79.802314,36,NA
"3990",2020-11-05,11,2020,"Millbrook School","Wake",35.856111,-78.574167,36.3333333333333,23
"3991",2020-11-05,11,2020,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,18,NA
"3992",2020-11-05,11,2020,"West Johnston Co.","Johnston",35.59095,-78.4622,29.5,NA
"3993",2020-11-06,11,2020,"Bryson City","Swain",35.434767,-83.442133,21.5,NA
"3994",2020-11-06,11,2020,"Castle Hayne","New Hanover",34.364167,-77.838611,15,NA
"3995",2020-11-06,11,2020,"Clemmons Middle","Forsyth",36.026,-80.342,28.5,NA
"3996",2020-11-06,11,2020,"Durham Armory","Durham",36.0329550008979,-78.904037,40,NA
"3997",2020-11-06,11,2020,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,27.5,28.5
"3998",2020-11-06,11,2020,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,26.5,NA
"3999",2020-11-06,11,2020,"Leggett","Edgecombe",35.988278,-77.5843,25,NA
"4000",2020-11-06,11,2020,"Mendenhall School","Guilford",36.1090060008986,-79.802314,26,NA
"4001",2020-11-06,11,2020,"Millbrook School","Wake",35.856111,-78.574167,39,29
"4002",2020-11-06,11,2020,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,23,NA
"4003",2020-11-06,11,2020,"West Johnston Co.","Johnston",35.59095,-78.4622,32.5,NA
"4004",2020-11-07,11,2020,"Bryson City","Swain",35.434767,-83.442133,31,NA
"4005",2020-11-07,11,2020,"Castle Hayne","New Hanover",34.364167,-77.838611,15.5,NA
"4006",2020-11-07,11,2020,"Clemmons Middle","Forsyth",36.026,-80.342,46,NA
"4007",2020-11-07,11,2020,"Durham Armory","Durham",36.0329550008979,-78.904037,34,NA
"4008",2020-11-07,11,2020,"Frying Pan Mountain","Haywood",35.379167,-82.7925,7,NA
"4009",2020-11-07,11,2020,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,35.3333333333333,32
"4010",2020-11-07,11,2020,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,32.3333333333333,NA
"4011",2020-11-07,11,2020,"Leggett","Edgecombe",35.988278,-77.5843,24,NA
"4012",2020-11-07,11,2020,"Linville Falls","Avery",35.972347,-81.933072,10,NA
"4013",2020-11-07,11,2020,"Mendenhall School","Guilford",36.1090060008986,-79.802314,31,NA
"4014",2020-11-07,11,2020,"Millbrook School","Wake",35.856111,-78.574167,35.3333333333333,33.5
"4015",2020-11-07,11,2020,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,24.6666666666667,NA
"4016",2020-11-07,11,2020,"West Johnston Co.","Johnston",35.59095,-78.4622,31,NA
"4017",2020-11-08,11,2020,"Bryson City","Swain",35.434767,-83.442133,25.5,NA
"4018",2020-11-08,11,2020,"Castle Hayne","New Hanover",34.364167,-77.838611,7,NA
"4019",2020-11-08,11,2020,"Clemmons Middle","Forsyth",36.026,-80.342,27,NA
"4020",2020-11-08,11,2020,"Durham Armory","Durham",36.0329550008979,-78.904037,31.5,NA
"4021",2020-11-08,11,2020,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,25.5,31.5
"4022",2020-11-08,11,2020,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,20,NA
"4023",2020-11-08,11,2020,"Leggett","Edgecombe",35.988278,-77.5843,22.5,NA
"4024",2020-11-08,11,2020,"Mendenhall School","Guilford",36.1090060008986,-79.802314,15,NA
"4025",2020-11-08,11,2020,"Millbrook School","Wake",35.856111,-78.574167,38,31.5
"4026",2020-11-08,11,2020,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,21.5,NA
"4027",2020-11-08,11,2020,"West Johnston Co.","Johnston",35.59095,-78.4622,28.5,NA
"4028",2020-11-09,11,2020,"Bryson City","Swain",35.434767,-83.442133,26.5,NA
"4029",2020-11-09,11,2020,"Castle Hayne","New Hanover",34.364167,-77.838611,18.5,NA
"4030",2020-11-09,11,2020,"Clemmons Middle","Forsyth",36.026,-80.342,37,NA
"4031",2020-11-09,11,2020,"Durham Armory","Durham",36.0329550008979,-78.904037,31.5,NA
"4032",2020-11-09,11,2020,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,34.5,22.5
"4033",2020-11-09,11,2020,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,32,NA
"4034",2020-11-09,11,2020,"Leggett","Edgecombe",35.988278,-77.5843,20.5,NA
"4035",2020-11-09,11,2020,"Mendenhall School","Guilford",36.1090060008986,-79.802314,36,NA
"4036",2020-11-09,11,2020,"Millbrook School","Wake",35.856111,-78.574167,39.6666666666667,23.5
"4037",2020-11-09,11,2020,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,23.5,NA
"4038",2020-11-09,11,2020,"West Johnston Co.","Johnston",35.59095,-78.4622,30,NA
"4039",2020-11-10,11,2020,"Bryson City","Swain",35.434767,-83.442133,36,NA
"4040",2020-11-10,11,2020,"Castle Hayne","New Hanover",34.364167,-77.838611,18.5,NA
"4041",2020-11-10,11,2020,"Clemmons Middle","Forsyth",36.026,-80.342,38.3333333333333,NA
"4042",2020-11-10,11,2020,"Durham Armory","Durham",36.0329550008979,-78.904037,32.6666666666667,NA
"4043",2020-11-10,11,2020,"Frying Pan Mountain","Haywood",35.379167,-82.7925,8,NA
"4044",2020-11-10,11,2020,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,36,32.5
"4045",2020-11-10,11,2020,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,43.5,NA
"4046",2020-11-10,11,2020,"Leggett","Edgecombe",35.988278,-77.5843,18,NA
"4047",2020-11-10,11,2020,"Linville Falls","Avery",35.972347,-81.933072,12,NA
"4048",2020-11-10,11,2020,"Mendenhall School","Guilford",36.1090060008986,-79.802314,35,NA
"4049",2020-11-10,11,2020,"Millbrook School","Wake",35.856111,-78.574167,34.5,34
"4050",2020-11-10,11,2020,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,22,NA
"4051",2020-11-10,11,2020,"West Johnston Co.","Johnston",35.59095,-78.4622,35.5,NA
"4052",2020-11-11,11,2020,"Bryson City","Swain",35.434767,-83.442133,37.5,NA
"4053",2020-11-11,11,2020,"Castle Hayne","New Hanover",34.364167,-77.838611,29,NA
"4054",2020-11-11,11,2020,"Clemmons Middle","Forsyth",36.026,-80.342,50.5,NA
"4055",2020-11-11,11,2020,"Durham Armory","Durham",36.0329550008979,-78.904037,42,NA
"4056",2020-11-11,11,2020,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,37,32.5
"4057",2020-11-11,11,2020,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,42,NA
"4058",2020-11-11,11,2020,"Leggett","Edgecombe",35.988278,-77.5843,24,NA
"4059",2020-11-11,11,2020,"Mendenhall School","Guilford",36.1090060008986,-79.802314,37,NA
"4060",2020-11-11,11,2020,"Millbrook School","Wake",35.856111,-78.574167,44,33
"4061",2020-11-11,11,2020,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,28,NA
"4062",2020-11-11,11,2020,"West Johnston Co.","Johnston",35.59095,-78.4622,36,NA
"4063",2020-11-12,11,2020,"Bryson City","Swain",35.434767,-83.442133,23.5,NA
"4064",2020-11-12,11,2020,"Castle Hayne","New Hanover",34.364167,-77.838611,11,NA
"4065",2020-11-12,11,2020,"Clemmons Middle","Forsyth",36.026,-80.342,39,NA
